class,feature,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_min,mean_abs_shap_max,stability_cv
not_churned,spend_per_attempt,0.004612958113482206,0.00043008056752327176,0.004132332136673256,0.004961522186747164,0.09323313954797972
not_churned,subscription_plan,0.01893934249464313,0.00775497111685873,0.012525173401662159,0.027557841196259696,0.40946358718905757
vol_churn,activity_days_total,0.00033040354146376076,0.00028944182392753724,0.0,0.000539213732020867,0.8760251861867036
vol_churn,attempt_active_days,0.0012883783075234984,0.0010419657719230437,8.945143995579319e-05,0.0019751540802257516,0.8087420952669521
vol_churn,attempt_amount_max,0.003475908339612173,0.0022226946055382475,0.0009095715397108486,0.004787499997521765,0.6394571974778387
vol_churn,attempt_amount_mean,0.005727995012508796,0.002039180032931807,0.004188450143847923,0.008040688833282088,0.35600241070019184
vol_churn,attempt_amount_std,0.002560349030942452,0.0022749992551939547,0.0009216032717370412,0.00515778430080253,0.8885504389050185
vol_churn,attempt_amount_sum,0.004440811276592751,0.0029236836667292363,0.0021161717074848494,0.007723264155648715,0.6583670155360569
vol_churn,attempt_count,0.00021583001143183426,0.00030873617345427427,0.0,0.000569470635314007,1.430459885565
vol_churn,attempt_count_d1,0.0036165405297735724,0.002331235291602253,0.001997899223854116,0.006288563044784863,0.6446036681768389
vol_churn,attempt_count_d14,0.0004544852818708233,0.0005272353051332294,0.0,0.0010325261745137203,1.1600712413896905
vol_churn,attempt_count_d3,0.0016654459172536263,0.0005640527030623427,0.0010203501683518214,0.002065737330944455,0.338679687655354
vol_churn,attempt_count_d7,0.0013405744477744121,0.0016117545249974866,0.0002833739444350999,0.003195635392662756,1.2022864732900742
vol_churn,attempt_distinct_banks,0.0017514231161917723,0.0007511318787916451,0.0011581320737646351,0.002595976844652556,0.4288694558427878
vol_churn,attempt_distinct_card_countries,0.0011319051281918101,0.0007024115867915982,0.0007229935069948416,0.0019429707819321948,0.6205569435962208
vol_churn,attempt_distinct_cards,0.0002964961928732395,0.00034634584536319754,6.649207252563654e-07,0.0006774747784154539,1.168129148664213
vol_churn,attempt_distinct_failures,0.0006689422045720612,0.0007006838004605046,0.0,0.0013975516498729262,1.0474504309512798
vol_churn,attempt_failure_count,0.00030857254535945395,0.0005344633263834262,0.0,0.0009257176360783619,1.7320508075688774
vol_churn,attempt_failure_rate,0.000802129797572808,0.0007057483537843395,0.0,0.0013277803285711965,0.8798430826530663
vol_churn,attempt_failures_d1,0.00032496530678659393,0.0002954473891809122,0.0,0.0005773774982229531,0.9091659417506182
vol_churn,attempt_failures_d14,0.0006042090284038307,0.000220286628408158,0.00035009009772551274,0.0007409574285975061,0.36458678710925624
vol_churn,attempt_failures_d3,0.00027560076792576625,0.0002516881821199485,0.00010043390488385963,0.0005640183812681609,0.9132346909415772
vol_churn,attempt_failures_d7,0.00037944628142906194,0.00033071977939380393,0.0,0.0006064650266370072,0.871585242971033
vol_churn,attempt_first_day,2.1090439166469307e-05,3.170868909861778e-05,0.0,5.75554580578949e-05,1.5034627230062583
vol_churn,attempt_last_bank_country,0.009692712374098246,0.0007170574092302196,0.008881037359479961,0.010240179966895106,0.07397902481315818
vol_churn,attempt_last_bank_name,0.09473553235708936,0.009285711103279625,0.08434977731816554,0.10223633099677439,0.0980171945229455
vol_churn,attempt_last_billing_address_country,0.05042380284182262,0.031739466279066646,0.0313190867490669,0.08706215518306455,0.6294540373845272
vol_churn,attempt_last_card_3d_secure_support,0.13865882681594133,0.03200926648867907,0.10634115480143146,0.17035050537744878,0.23084910801364886
vol_churn,attempt_last_card_brand,0.014110668418623953,0.008197339699661316,0.008810732031014885,0.023552498203120432,0.5809320619313869
vol_churn,attempt_last_card_country,0.09532640759100856,0.003596885945854154,0.09134676723297906,0.09834551658908251,0.03773231402243067
vol_churn,attempt_last_card_funding,0.031172880373951287,0.011810616550778898,0.023350044124987732,0.044758650573686415,0.3788747272981581
vol_churn,attempt_last_cvc_check,0.01152555249111762,0.0012057805397773674,0.010769192361545544,0.012916079446006593,0.10461802509741935
vol_churn,attempt_last_day,0.010574374296472594,0.005021842541450365,0.007236705785508305,0.016349773928800545,0.47490682669759043
vol_churn,attempt_last_digital_wallet,0.006852174753604505,0.0026165764779209695,0.00414066640236147,0.009362166474388959,0.3818607335641215
vol_churn,attempt_last_failure_code,0.00679079133067157,0.000790028536819052,0.0063294293825082,0.00770301757366694,0.11633821425947465
vol_churn,attempt_last_payment_method_type,0.0,0.0,0.0,0.0,
vol_churn,attempt_night_rate,0.0006891440706053107,0.0006031214286529639,0.0,0.0011206976853518293,0.8751746614074635
vol_churn,attempt_span_days,0.004835130807949668,0.002908333352550649,0.0031410577152781627,0.008193340418228506,0.6015004491230972
vol_churn,attempt_success_count,0.0008783188923450966,8.686012873462397e-05,0.0008256921981992027,0.0009785748202578502,0.09889361311893098
vol_churn,attempt_success_rate,0.0004152302671807722,0.0007191999195974971,0.0,0.0012456908015423165,1.7320508075688772
vol_churn,attempt_unique_transactions,0.00020487916453176003,0.00013313161285251766,6.172125281010919e-05,0.00032496982593191546,0.6498055239378908
vol_churn,attempt_weekend_rate,0.007411384904498147,0.0008845891640230927,0.006423100303492197,0.008129062771898107,0.11935544779036025
vol_churn,attempts_per_purchase,0.00038493202221634974,0.0004740309810973696,0.0,0.000914408233087764,1.2314667363032272
vol_churn,country_code,0.138787175047447,0.0014125871286117552,0.13726291412229516,0.1400521711679884,0.010178081138468563
