fold,feature,weighted_f1_drop,macro_f1_drop,not_churned_f1_drop,vol_churn_f1_drop,invol_churn_f1_drop,evaluation_users
fold_3,attempt_distinct_banks,-0.0003461341566154408,-0.00034163155341560003,-0.0003596044351213967,-0.0003191344444021249,-0.000346155780723445,15000
fold_3,attempt_distinct_card_countries,9.855498003463747e-05,8.739763077636464e-05,0.00012565964035893273,0.00013653325196982813,0.0,15000
fold_3,attempt_count_d1,-1.4511141670059402e-05,3.772066009510855e-05,-0.00020742238364335197,0.0009113585909101829,-0.0005907742269817828,15000
fold_3,attempt_failures_d1,3.194391552296949e-05,6.794824419914525e-05,-8.183015942442307e-05,0.00034916201117318746,-6.34871191515507e-05,15000
fold_3,attempt_count_d3,0.00017981583367487897,0.00017636170414181418,0.00015789176314540132,0.0006983240223463749,-0.00032713067306666677,15000
fold_3,attempt_failures_d3,-7.781932514827616e-06,2.4972037142023673e-06,-3.80353608153694e-05,4.552697195780997e-05,0.0,15000
fold_3,attempt_count_d7,0.00011339639548813008,9.687126436963567e-05,0.0001636897488648259,0.0,0.00012692404424397008,15000
fold_3,attempt_failures_d7,-0.00028101101091115854,-0.00020873875731625136,-0.0004908338769956666,4.552697195780997e-05,-0.00018090936691111947,15000
fold_3,attempt_count_d14,0.0003345869373415633,0.00035649210919497243,0.0002223096704563332,0.0012473212793755462,-0.0004001546222470176,15000
fold_3,attempt_failures_d14,-0.00064074941120984,-0.0006643603853651037,-0.000566940629194268,-0.0008353662999194822,-0.0005907742269817828,15000
fold_3,failure_card_declined_count,5.669769113325618e-05,4.8436784811867195e-05,8.183996884181255e-05,0.0,6.347038559356699e-05,15000
fold_3,failure_insufficient_funds_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,failure_incorrect_cvc_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,failure_expired_card_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,failure_authentication_required_count,5.31706767715745e-05,4.245564693328152e-05,8.183996884181255e-05,4.552697195780997e-05,0.0,15000
fold_3,failure_do_not_honor_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,failure_processing_error_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,failure_generic_decline_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,is_3d_secure_rate,0.0015445993327679597,0.0013453545083418894,0.002080759652140718,0.001351349044465433,0.0006039548284192953,15000
fold_3,is_3d_secure_authenticated_rate,0.000636717715522428,0.0005957708843409293,0.0007690102038836466,0.00022747603553668894,0.0007908264136022303,15000
fold_3,is_prepaid_rate,0.0006127791583457887,0.0007970164516052924,0.00010250614823281712,0.0010338125561589195,0.0012547306504239741,15000
fold_3,is_virtual_rate,0.0010807851251866119,0.0012189559549554696,0.0006864927947753952,0.0015905728690167598,0.0013798022010740874,15000
fold_3,is_business_rate,0.007189912550239652,0.007587505087958302,0.006163729281168706,0.00684466254227567,0.009754123440430307,15000
fold_3,attempt_last_billing_address_country,0.002474113441477299,-0.00021971981167145938,0.010180339615866507,-0.007781623504786117,-0.0030578755460949902,15000
fold_3,attempt_last_card_3d_secure_support,0.0011924481914709073,-0.0005334507347592443,0.006524710010244239,-0.011981043544440795,0.0038559813299185453,15000
fold_3,attempt_last_card_brand,-0.0009815035454517895,-0.0012326879845879768,-7.929969781328428e-05,-0.005007571251404441,0.0013888069954535176,15000
fold_3,attempt_last_card_country,0.026110881755267823,0.018464179783895474,0.04791010712797794,-0.0017367556114918914,0.009219187835200204,15000
fold_3,attempt_last_card_funding,0.013205196681333686,0.015847609073417535,0.006342619276063721,0.011621611853635638,0.029578596090553078,15000
fold_3,attempt_last_cvc_check,0.003184575451508631,0.0031498846008199965,0.003658818407641151,-0.0032160675102063663,0.009006902905025094,15000
fold_3,attempt_last_digital_wallet,0.0007802980620197353,0.0008344634320371358,0.0005934651174216432,0.001519461801200106,0.00039046337748943616,15000
fold_3,attempt_last_payment_method_type,0.0,0.0,0.0,0.0,0.0,15000
fold_3,attempt_last_bank_name,0.013158632383214408,0.019578412597923034,-0.004378780513361491,0.023765306414413323,0.0393487118927171,15000
fold_3,attempt_last_bank_country,0.002757369145165778,0.0031819265174670153,0.0012287022231314282,0.00962487507331844,-0.0013077977440488775,15000
fold_3,attempt_last_failure_code,0.0010234075344017768,0.0009155957443099938,0.0014823974153517216,-0.0019040402079318897,0.003168430025509983,15000
fold_3,attempt_span_days,0.001702272897721624,0.002055847653624876,0.0005465361964931414,0.005459970288683169,0.0001610364756979843,15000
fold_3,attempt_success_rate,0.0,0.0,0.0,0.0,0.0,15000
fold_3,purchase_count,5.669769113325618e-05,4.8436784811867195e-05,8.183996884181255e-05,0.0,6.347038559356699e-05,15000
fold_3,purchase_unique_transactions,0.0,0.0,0.0,0.0,0.0,15000
fold_3,purchase_active_days,0.0,0.0,0.0,0.0,0.0,15000
fold_3,purchase_amount_sum,0.0017457338681108325,0.0030200325364904135,-0.0021551642999190213,0.010868466790813158,0.0003467951185769924,15000
fold_3,purchase_amount_mean,3.677043262273472e-05,0.0005555055325259239,-0.0014173223236816357,0.0015127082212808562,0.0015711306999782737,15000
fold_3,purchase_amount_std,0.0003026418695696309,0.0002143741407515387,0.0005468089833952083,0.00010600213026551453,-9.688691406273264e-06,15000
fold_3,purchase_amount_max,-0.0007265700232254035,-0.000433906098050274,-0.0015424420697042196,3.076155310788309e-05,0.00020996222244545892,15000
fold_3,purchase_first_day,0.0,0.0,0.0,0.0,0.0,15000
fold_3,purchase_last_day,0.0013880504345578082,0.0016328569303156737,0.0006485826538119577,0.0029745222586647913,0.0012754658784701056,15000
fold_3,purchase_type_nunique,0.0,0.0,0.0,0.0,0.0,15000
fold_3,purchase_last_type,-0.00014662816842969661,5.320404967701364e-06,-0.000593678568488909,0.0006386752577168253,-2.903547432492326e-05,15000
fold_3,purchase_count_d1,-5.540767832179494e-05,0.0002849635343727952,-0.001090869689724383,0.002272890965909158,-0.00032713067306666677,15000
fold_3,purchase_spend_d1,0.0016404696623536497,0.002667608498729823,-0.00148870141149815,0.008741058332895901,0.0007504685747915518,15000
fold_3,purchase_count_d3,0.0006820741116995155,0.000824720217542374,0.0002281164555189008,0.0019922629899503663,0.0002537812071577994,15000
fold_3,purchase_spend_d3,-0.0007724216753374202,-0.00022395729954827193,-0.0024223402036068764,0.002668494220817663,-0.0009180259158559356,15000
fold_3,purchase_count_d7,0.00043682427015223624,0.0006123616220518047,-6.106842607289664e-05,0.0010338125561589195,0.0008643407360691691,15000
fold_3,purchase_spend_d7,0.0016656504696260788,0.002174387257069199,6.20675318770969e-05,0.006080522697739066,0.00038057154159126805,15000
fold_3,purchase_count_d14,0.0,0.0,0.0,0.0,0.0,15000
fold_3,purchase_spend_d14,0.0009354398172960465,0.0016655330762610498,-0.0012934429485246257,0.0060604373075542894,0.00022960486975326377,15000
fold_3,purchase_span_days,0.0011065950921149703,0.001395206659204451,0.0002607361348023751,0.0025435431356569116,0.0013813407071538997,15000
fold_3,attempts_per_purchase,-7.0699954525244024e-06,-1.1984308434798141e-05,0.0,9.103805317500768e-05,-0.00012699097847956864,15000
fold_3,failures_per_purchase,0.00021334014426144243,0.0002897931336380277,-1.1533655319362346e-05,0.00060746628629188,0.0002734467699413434,15000
fold_3,spend_per_attempt,-0.0007247653324543579,-0.000752827467798145,-0.0006924230937629394,-3.0319390325994622e-05,-0.001535739919305723,15000
fold_3,purchase_attempt_gap,-7.595918997027606e-05,3.807258959231952e-05,-0.00036530765343167904,-0.00025800208644105593,0.0007375275086495825,15000
fold_3,activity_days_total,-0.0001372544272509879,-0.0001074056842327864,-0.0002131515864540745,-0.000182266961807398,7.320149556289124e-05,15000
